,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total,id
674,Araba/Álava,16-64 años,Extranjeros,Mujeres,2019,11.437,01
675,Araba/Álava,16-64 años,Extranjeros,Ambos sexos,2021,"12,07",01
676,Araba/Álava,16-64 años,Extranjeros,Ambos sexos,2020,"11,91",01
677,Araba/Álava,16-64 años,Extranjeros,Ambos sexos,2019,"11,19",01
678,Araba/Álava,16-64 años,Extranjeros,Hombres,2021,"12,27",01
679,Araba/Álava,16-64 años,Extranjeros,Hombres,2020,"12,12",01
680,Araba/Álava,16-64 años,Extranjeros,Hombres,2019,"11,44",01
681,Araba/Álava,16-64 años,Extranjeros,Mujeres,2021,"11,86",01
682,Araba/Álava,16-64 años,Extranjeros,Mujeres,2020,"11,69",01
683,Araba/Álava,16-64 años,Extranjeros,Mujeres,2019,"10,94",01
684,Araba/Álava,65 y más,TOTAL,Ambos sexos,2021,71.534,01
685,Araba/Álava,65 y más,TOTAL,Ambos sexos,2020,70.476,01
686,Araba/Álava,65 y más,TOTAL,Ambos sexos,2019,68.901,01
687,Araba/Álava,65 y más,TOTAL,Hombres,2021,31.749,01
688,Araba/Álava,65 y más,TOTAL,Hombres,2020,31.369,01
689,Araba/Álava,65 y más,TOTAL,Hombres,2019,30.697,01
690,Araba/Álava,65 y más,TOTAL,Mujeres,2021,39.785,01
691,Araba/Álava,65 y más,TOTAL,Mujeres,2020,39.107,01
692,Araba/Álava,65 y más,TOTAL,Mujeres,2019,38.204,01
693,Araba/Álava,65 y más,Españoles,Ambos sexos,2021,70.580,01
694,Araba/Álava,65 y más,Españoles,Ambos sexos,2020,69.562,01
695,Araba/Álava,65 y más,Españoles,Ambos sexos,2019,68.153,01
696,Araba/Álava,65 y más,Españoles,Hombres,2021,31.393,01
697,Araba/Álava,65 y más,Españoles,Hombres,2020,31.035,01
698,Araba/Álava,65 y más,Españoles,Hombres,2019,30.425,01
699,Araba/Álava,65 y más,Españoles,Mujeres,2021,39.187,01
700,Araba/Álava,65 y más,Españoles,Mujeres,2020,38.527,01
701,Araba/Álava,65 y más,Españoles,Mujeres,2019,37.728,01
702,Araba/Álava,65 y más,Extranjeros,Ambos sexos,2021,954,01
703,Araba/Álava,65 y más,Extranjeros,Ambos sexos,2020,914,01
704,Araba/Álava,65 y más,Extranjeros,Ambos sexos,2019,748,01
705,Araba/Álava,65 y más,Extranjeros,Hombres,2021,356,01
706,Araba/Álava,65 y más,Extranjeros,Hombres,2020,334,01
707,Araba/Álava,65 y más,Extranjeros,Hombres,2019,272,01
708,Araba/Álava,65 y más,Extranjeros,Mujeres,2021,598,01
709,Araba/Álava,65 y más,Extranjeros,Mujeres,2020,580,01
710,Araba/Álava,65 y más,Extranjeros,Mujeres,2019,476,01
711,Araba/Álava,65 y más,Extranjeros,Ambos sexos,2021,"1,33",01
712,Araba/Álava,65 y más,Extranjeros,Ambos sexos,2020,"1,30",01
713,Araba/Álava,65 y más,Extranjeros,Ambos sexos,2019,"1,09",01
714,Araba/Álava,65 y más,Extranjeros,Hombres,2021,"1,12",01
715,Araba/Álava,65 y más,Extranjeros,Hombres,2020,"1,06",01
716,Araba/Álava,65 y más,Extranjeros,Hombres,2019,"0,89",01
717,Araba/Álava,65 y más,Extranjeros,Mujeres,2021,"1,50",01
718,Araba/Álava,65 y más,Extranjeros,Mujeres,2020,"1,48",01
719,Araba/Álava,65 y más,Extranjeros,Mujeres,2019,"1,25",01
756,Asturias,0-15 años,TOTAL,Ambos sexos,2021,115.112,33
757,Asturias,0-15 años,TOTAL,Ambos sexos,2020,117.575,33
758,Asturias,0-15 años,TOTAL,Ambos sexos,2019,119.337,33
759,Asturias,0-15 años,TOTAL,Hombres,2021,59.187,33
760,Asturias,0-15 años,TOTAL,Hombres,2020,60.456,33
761,Asturias,0-15 años,TOTAL,Hombres,2019,61.311,33
762,Asturias,0-15 años,TOTAL,Mujeres,2021,55.925,33
763,Asturias,0-15 años,TOTAL,Mujeres,2020,57.119,33
764,Asturias,0-15 años,TOTAL,Mujeres,2019,58.026,33
765,Asturias,0-15 años,Españoles,Ambos sexos,2021,109.099,33
766,Asturias,0-15 años,Españoles,Ambos sexos,2020,111.475,33
767,Asturias,0-15 años,Españoles,Ambos sexos,2019,113.729,33
768,Asturias,0-15 años,Españoles,Hombres,2021,56.108,33
769,Asturias,0-15 años,Españoles,Hombres,2020,57.298,33
770,Asturias,0-15 años,Españoles,Hombres,2019,58.440,33
771,Asturias,0-15 años,Españoles,Mujeres,2021,52.991,33
772,Asturias,0-15 años,Españoles,Mujeres,2020,54.177,33
773,Asturias,0-15 años,Españoles,Mujeres,2019,55.289,33
774,Asturias,0-15 años,Extranjeros,Ambos sexos,2021,6.013,33
775,Asturias,0-15 años,Extranjeros,Ambos sexos,2020,6.100,33
776,Asturias,0-15 años,Extranjeros,Ambos sexos,2019,5.608,33
777,Asturias,0-15 años,Extranjeros,Hombres,2021,3.079,33
778,Asturias,0-15 años,Extranjeros,Hombres,2020,3.158,33
779,Asturias,0-15 años,Extranjeros,Hombres,2019,2.871,33
780,Asturias,0-15 años,Extranjeros,Mujeres,2021,2.934,33
781,Asturias,0-15 años,Extranjeros,Mujeres,2020,2.942,33
782,Asturias,0-15 años,Extranjeros,Mujeres,2019,2.737,33
783,Asturias,0-15 años,Extranjeros,Ambos sexos,2021,"5,22",33
784,Asturias,0-15 años,Extranjeros,Ambos sexos,2020,"5,19",33
785,Asturias,0-15 años,Extranjeros,Ambos sexos,2019,"4,70",33
786,Asturias,0-15 años,Extranjeros,Hombres,2021,"5,20",33
787,Asturias,0-15 años,Extranjeros,Hombres,2020,"5,22",33
788,Asturias,0-15 años,Extranjeros,Hombres,2019,"4,68",33
789,Asturias,0-15 años,Extranjeros,Mujeres,2021,"5,25",33
790,Asturias,0-15 años,Extranjeros,Mujeres,2020,"5,15",33
791,Asturias,0-15 años,Extranjeros,Mujeres,2019,"4,72",33
792,Asturias,16-64 años,TOTAL,Ambos sexos,2021,627.841,33
793,Asturias,16-64 años,TOTAL,Ambos sexos,2020,634.642,33
794,Asturias,16-64 años,TOTAL,Ambos sexos,2019,640.470,33
795,Asturias,16-64 años,TOTAL,Hombres,2021,310.853,33
796,Asturias,16-64 años,TOTAL,Hombres,2020,314.148,33
797,Asturias,16-64 años,TOTAL,Hombres,2019,317.155,33
798,Asturias,16-64 años,TOTAL,Mujeres,2021,316.988,33
799,Asturias,16-64 años,TOTAL,Mujeres,2020,320.494,33
800,Asturias,16-64 años,TOTAL,Mujeres,2019,323.315,33
801,Asturias,16-64 años,Españoles,Ambos sexos,2021,590.890,33
802,Asturias,16-64 años,Españoles,Ambos sexos,2020,597.761,33
803,Asturias,16-64 años,Españoles,Ambos sexos,2019,606.460,33
804,Asturias,16-64 años,Españoles,Hombres,2021,293.967,33
805,Asturias,16-64 años,Españoles,Hombres,2020,297.245,33
806,Asturias,16-64 años,Españoles,Hombres,2019,301.546,33
807,Asturias,16-64 años,Españoles,Mujeres,2021,296.923,33
808,Asturias,16-64 años,Españoles,Mujeres,2020,300.516,33
809,Asturias,16-64 años,Españoles,Mujeres,2019,304.914,33
810,Asturias,16-64 años,Extranjeros,Ambos sexos,2021,36.951,33
811,Asturias,16-64 años,Extranjeros,Ambos sexos,2020,36.881,33
812,Asturias,16-64 años,Extranjeros,Ambos sexos,2019,34.010,33
813,Asturias,16-64 años,Extranjeros,Hombres,2021,16.886,33
814,Asturias,16-64 años,Extranjeros,Hombres,2020,16.903,33
815,Asturias,16-64 años,Extranjeros,Hombres,2019,15.609,33
816,Asturias,16-64 años,Extranjeros,Mujeres,2021,20.065,33
817,Asturias,16-64 años,Extranjeros,Mujeres,2020,19.978,33
818,Asturias,16-64 años,Extranjeros,Mujeres,2019,18.401,33
819,Asturias,16-64 años,Extranjeros,Ambos sexos,2021,"5,89",33
820,Asturias,16-64 años,Extranjeros,Ambos sexos,2020,"5,81",33
821,Asturias,16-64 años,Extranjeros,Ambos sexos,2019,"5,31",33
822,Asturias,16-64 años,Extranjeros,Hombres,2021,"5,43",33
823,Asturias,16-64 años,Extranjeros,Hombres,2020,"5,38",33
824,Asturias,16-64 años,Extranjeros,Hombres,2019,"4,92",33
825,Asturias,16-64 años,Extranjeros,Mujeres,2021,"6,33",33
826,Asturias,16-64 años,Extranjeros,Mujeres,2020,"6,23",33
827,Asturias,16-64 años,Extranjeros,Mujeres,2019,"5,69",33
828,Asturias,65 y más,TOTAL,Ambos sexos,2021,268.839,33
829,Asturias,65 y más,TOTAL,Ambos sexos,2020,266.567,33
830,Asturias,65 y más,TOTAL,Ambos sexos,2019,262.993,33
831,Asturias,65 y más,TOTAL,Hombres,2021,112.625,33
832,Asturias,65 y más,TOTAL,Hombres,2020,111.462,33
833,Asturias,65 y más,TOTAL,Hombres,2019,109.671,33
834,Asturias,65 y más,TOTAL,Mujeres,2021,156.214,33
835,Asturias,65 y más,TOTAL,Mujeres,2020,155.105,33
836,Asturias,65 y más,TOTAL,Mujeres,2019,153.322,33
837,Asturias,65 y más,Españoles,Ambos sexos,2021,266.358,33
838,Asturias,65 y más,Españoles,Ambos sexos,2020,264.227,33
839,Asturias,65 y más,Españoles,Ambos sexos,2019,260.985,33
840,Asturias,65 y más,Españoles,Hombres,2021,111.584,33
841,Asturias,65 y más,Españoles,Hombres,2020,110.476,33
842,Asturias,65 y más,Españoles,Hombres,2019,108.815,33
843,Asturias,65 y más,Españoles,Mujeres,2021,154.774,33
844,Asturias,65 y más,Españoles,Mujeres,2020,153.751,33
845,Asturias,65 y más,Españoles,Mujeres,2019,152.170,33
846,Asturias,65 y más,Extranjeros,Ambos sexos,2021,2.481,33
847,Asturias,65 y más,Extranjeros,Ambos sexos,2020,2.340,33
848,Asturias,65 y más,Extranjeros,Ambos sexos,2019,2.008,33
849,Asturias,65 y más,Extranjeros,Hombres,2021,1.041,33
850,Asturias,65 y más,Extranjeros,Hombres,2020,986,33
851,Asturias,65 y más,Extranjeros,Hombres,2019,856,33
852,Asturias,65 y más,Extranjeros,Mujeres,2021,1.440,33
853,Asturias,65 y más,Extranjeros,Mujeres,2020,1.354,33
854,Asturias,65 y más,Extranjeros,Mujeres,2019,1.152,33
855,Asturias,65 y más,Extranjeros,Ambos sexos,2021,"0,92",33
856,Asturias,65 y más,Extranjeros,Ambos sexos,2020,"0,88",33
857,Asturias,65 y más,Extranjeros,Ambos sexos,2019,"0,76",33
858,Asturias,65 y más,Extranjeros,Hombres,2021,"0,92",33
859,Asturias,65 y más,Extranjeros,Hombres,2020,"0,88",33
860,Asturias,65 y más,Extranjeros,Hombres,2019,"0,78",33
861,Asturias,65 y más,Extranjeros,Mujeres,2021,"0,92",33
862,Asturias,65 y más,Extranjeros,Mujeres,2020,"0,87",33
863,Asturias,65 y más,Extranjeros,Mujeres,2019,"0,75",33
900,Ávila,0-15 años,TOTAL,Ambos sexos,2021,20.096,05
901,Ávila,0-15 años,TOTAL,Ambos sexos,2020,20.189,05
902,Ávila,0-15 años,TOTAL,Ambos sexos,2019,20.042,05
903,Ávila,0-15 años,TOTAL,Hombres,2021,10.411,05
904,Ávila,0-15 años,TOTAL,Hombres,2020,10.487,05
905,Ávila,0-15 años,TOTAL,Hombres,2019,10.375,05
906,Ávila,0-15 años,TOTAL,Mujeres,2021,9.685,05
907,Ávila,0-15 años,TOTAL,Mujeres,2020,9.702,05
908,Ávila,0-15 años,TOTAL,Mujeres,2019,9.667,05
909,Ávila,0-15 años,Españoles,Ambos sexos,2021,17.917,05
910,Ávila,0-15 años,Españoles,Ambos sexos,2020,18.039,05
911,Ávila,0-15 años,Españoles,Ambos sexos,2019,18.140,05
912,Ávila,0-15 años,Españoles,Hombres,2021,9.279,05
913,Ávila,0-15 años,Españoles,Hombres,2020,9.370,05
914,Ávila,0-15 años,Españoles,Hombres,2019,9.387,05
915,Ávila,0-15 años,Españoles,Mujeres,2021,8.638,05
916,Ávila,0-15 años,Españoles,Mujeres,2020,8.669,05
917,Ávila,0-15 años,Españoles,Mujeres,2019,8.753,05
918,Ávila,0-15 años,Extranjeros,Ambos sexos,2021,2.179,05
919,Ávila,0-15 años,Extranjeros,Ambos sexos,2020,2.150,05
920,Ávila,0-15 años,Extranjeros,Ambos sexos,2019,1.902,05
921,Ávila,0-15 años,Extranjeros,Hombres,2021,1.132,05
922,Ávila,0-15 años,Extranjeros,Hombres,2020,1.117,05
923,Ávila,0-15 años,Extranjeros,Hombres,2019,988,05
924,Ávila,0-15 años,Extranjeros,Mujeres,2021,1.047,05
925,Ávila,0-15 años,Extranjeros,Mujeres,2020,1.033,05
926,Ávila,0-15 años,Extranjeros,Mujeres,2019,914,05
927,Ávila,0-15 años,Extranjeros,Ambos sexos,2021,"10,84",05
928,Ávila,0-15 años,Extranjeros,Ambos sexos,2020,"10,65",05
929,Ávila,0-15 años,Extranjeros,Ambos sexos,2019,"9,49",05
930,Ávila,0-15 años,Extranjeros,Hombres,2021,"10,87",05
931,Ávila,0-15 años,Extranjeros,Hombres,2020,"10,65",05
932,Ávila,0-15 años,Extranjeros,Hombres,2019,"9,52",05
933,Ávila,0-15 años,Extranjeros,Mujeres,2021,"10,81",05
934,Ávila,0-15 años,Extranjeros,Mujeres,2020,"10,65",05
935,Ávila,0-15 años,Extranjeros,Mujeres,2019,"9,45",05
936,Ávila,16-64 años,TOTAL,Ambos sexos,2021,97.108,05
937,Ávila,16-64 años,TOTAL,Ambos sexos,2020,96.343,05
938,Ávila,16-64 años,TOTAL,Ambos sexos,2019,96.568,05
939,Ávila,16-64 años,TOTAL,Hombres,2021,50.043,05
940,Ávila,16-64 años,TOTAL,Hombres,2020,49.687,05
941,Ávila,16-64 años,TOTAL,Hombres,2019,49.855,05
942,Ávila,16-64 años,TOTAL,Mujeres,2021,47.065,05
943,Ávila,16-64 años,TOTAL,Mujeres,2020,46.656,05
944,Ávila,16-64 años,TOTAL,Mujeres,2019,46.713,05
945,Ávila,16-64 años,Españoles,Ambos sexos,2021,89.174,05
946,Ávila,16-64 años,Españoles,Ambos sexos,2020,88.391,05
947,Ávila,16-64 años,Españoles,Ambos sexos,2019,89.347,05
948,Ávila,16-64 años,Españoles,Hombres,2021,46.251,05
949,Ávila,16-64 años,Españoles,Hombres,2020,45.880,05
950,Ávila,16-64 años,Españoles,Hombres,2019,46.432,05
951,Ávila,16-64 años,Españoles,Mujeres,2021,42.923,05
952,Ávila,16-64 años,Españoles,Mujeres,2020,42.511,05
953,Ávila,16-64 años,Españoles,Mujeres,2019,42.915,05
954,Ávila,16-64 años,Extranjeros,Ambos sexos,2021,7.934,05
955,Ávila,16-64 años,Extranjeros,Ambos sexos,2020,7.952,05
956,Ávila,16-64 años,Extranjeros,Ambos sexos,2019,7.221,05
957,Ávila,16-64 años,Extranjeros,Hombres,2021,3.792,05
958,Ávila,16-64 años,Extranjeros,Hombres,2020,3.807,05
959,Ávila,16-64 años,Extranjeros,Hombres,2019,3.423,05
960,Ávila,16-64 años,Extranjeros,Mujeres,2021,4.142,05
961,Ávila,16-64 años,Extranjeros,Mujeres,2020,4.145,05
962,Ávila,16-64 años,Extranjeros,Mujeres,2019,3.798,05
963,Ávila,16-64 años,Extranjeros,Ambos sexos,2021,"8,17",05
964,Ávila,16-64 años,Extranjeros,Ambos sexos,2020,"8,25",05
965,Ávila,16-64 años,Extranjeros,Ambos sexos,2019,"7,48",05
966,Ávila,16-64 años,Extranjeros,Hombres,2021,"7,58",05
967,Ávila,16-64 años,Extranjeros,Hombres,2020,"7,66",05
968,Ávila,16-64 años,Extranjeros,Hombres,2019,"6,87",05
969,Ávila,16-64 años,Extranjeros,Mujeres,2021,"8,80",05
970,Ávila,16-64 años,Extranjeros,Mujeres,2020,"8,88",05
971,Ávila,16-64 años,Extranjeros,Mujeres,2019,"8,13",05
972,Ávila,65 y más,TOTAL,Ambos sexos,2021,41.217,05
973,Ávila,65 y más,TOTAL,Ambos sexos,2020,41.132,05
974,Ávila,65 y más,TOTAL,Ambos sexos,2019,41.030,05
975,Ávila,65 y más,TOTAL,Hombres,2021,19.108,05
976,Ávila,65 y más,TOTAL,Hombres,2020,18.935,05
977,Ávila,65 y más,TOTAL,Hombres,2019,18.841,05
978,Ávila,65 y más,TOTAL,Mujeres,2021,22.109,05
979,Ávila,65 y más,TOTAL,Mujeres,2020,22.197,05
980,Ávila,65 y más,TOTAL,Mujeres,2019,22.189,05
981,Ávila,65 y más,Españoles,Ambos sexos,2021,40.810,05
982,Ávila,65 y más,Españoles,Ambos sexos,2020,40.762,05
983,Ávila,65 y más,Españoles,Ambos sexos,2019,40.704,05
984,Ávila,65 y más,Españoles,Hombres,2021,18.938,05
985,Ávila,65 y más,Españoles,Hombres,2020,18.774,05
986,Ávila,65 y más,Españoles,Hombres,2019,18.700,05
987,Ávila,65 y más,Españoles,Mujeres,2021,21.872,05
988,Ávila,65 y más,Españoles,Mujeres,2020,21.988,05
989,Ávila,65 y más,Españoles,Mujeres,2019,22.004,05
990,Ávila,65 y más,Extranjeros,Ambos sexos,2021,407,05
991,Ávila,65 y más,Extranjeros,Ambos sexos,2020,370,05
992,Ávila,65 y más,Extranjeros,Ambos sexos,2019,326,05
993,Ávila,65 y más,Extranjeros,Hombres,2021,170,05
994,Ávila,65 y más,Extranjeros,Hombres,2020,161,05
995,Ávila,65 y más,Extranjeros,Hombres,2019,141,05
996,Ávila,65 y más,Extranjeros,Mujeres,2021,237,05
997,Ávila,65 y más,Extranjeros,Mujeres,2020,209,05
998,Ávila,65 y más,Extranjeros,Mujeres,2019,185,05
999,Ávila,65 y más,Extranjeros,Ambos sexos,2021,"0,99",05
1000,Ávila,65 y más,Extranjeros,Ambos sexos,2020,"0,90",05
1001,Ávila,65 y más,Extranjeros,Ambos sexos,2019,"0,79",05
1002,Ávila,65 y más,Extranjeros,Hombres,2021,"0,89",05
1003,Ávila,65 y más,Extranjeros,Hombres,2020,"0,85",05
1004,Ávila,65 y más,Extranjeros,Hombres,2019,"0,75",05
1005,Ávila,65 y más,Extranjeros,Mujeres,2021,"1,07",05
1006,Ávila,65 y más,Extranjeros,Mujeres,2020,"0,94",05
1007,Ávila,65 y más,Extranjeros,Mujeres,2019,"0,83",05
1044,Badajoz,0-15 años,TOTAL,Ambos sexos,2021,100.046,06
1045,Badajoz,0-15 años,TOTAL,Ambos sexos,2020,101.769,06
1046,Badajoz,0-15 años,TOTAL,Ambos sexos,2019,103.329,06
1047,Badajoz,0-15 años,TOTAL,Hombres,2021,51.423,06
1048,Badajoz,0-15 años,TOTAL,Hombres,2020,52.260,06
1049,Badajoz,0-15 años,TOTAL,Hombres,2019,53.048,06
1050,Badajoz,0-15 años,TOTAL,Mujeres,2021,48.623,06
1051,Badajoz,0-15 años,TOTAL,Mujeres,2020,49.509,06
1052,Badajoz,0-15 años,TOTAL,Mujeres,2019,50.281,06
1053,Badajoz,0-15 años,Españoles,Ambos sexos,2021,96.577,06
1054,Badajoz,0-15 años,Españoles,Ambos sexos,2020,98.328,06
1055,Badajoz,0-15 años,Españoles,Ambos sexos,2019,100.101,06
1056,Badajoz,0-15 años,Españoles,Hombres,2021,49.620,06
1057,Badajoz,0-15 años,Españoles,Hombres,2020,50.481,06
1058,Badajoz,0-15 años,Españoles,Hombres,2019,51.393,06
1059,Badajoz,0-15 años,Españoles,Mujeres,2021,46.957,06
1060,Badajoz,0-15 años,Españoles,Mujeres,2020,47.847,06
1061,Badajoz,0-15 años,Españoles,Mujeres,2019,48.708,06
1062,Badajoz,0-15 años,Extranjeros,Ambos sexos,2021,3.469,06
1063,Badajoz,0-15 años,Extranjeros,Ambos sexos,2020,3.441,06
1064,Badajoz,0-15 años,Extranjeros,Ambos sexos,2019,3.228,06
1065,Badajoz,0-15 años,Extranjeros,Hombres,2021,1.803,06
1066,Badajoz,0-15 años,Extranjeros,Hombres,2020,1.779,06
1067,Badajoz,0-15 años,Extranjeros,Hombres,2019,1.655,06
1068,Badajoz,0-15 años,Extranjeros,Mujeres,2021,1.666,06
1069,Badajoz,0-15 años,Extranjeros,Mujeres,2020,1.662,06
1070,Badajoz,0-15 años,Extranjeros,Mujeres,2019,1.573,06
1071,Badajoz,0-15 años,Extranjeros,Ambos sexos,2021,"3,47",06
1072,Badajoz,0-15 años,Extranjeros,Ambos sexos,2020,"3,38",06
1073,Badajoz,0-15 años,Extranjeros,Ambos sexos,2019,"3,12",06
1074,Badajoz,0-15 años,Extranjeros,Hombres,2021,"3,51",06
1075,Badajoz,0-15 años,Extranjeros,Hombres,2020,"3,40",06
1076,Badajoz,0-15 años,Extranjeros,Hombres,2019,"3,12",06
1077,Badajoz,0-15 años,Extranjeros,Mujeres,2021,"3,43",06
1078,Badajoz,0-15 años,Extranjeros,Mujeres,2020,"3,36",06
1079,Badajoz,0-15 años,Extranjeros,Mujeres,2019,"3,13",06
1080,Badajoz,16-64 años,TOTAL,Ambos sexos,2021,436.926,06
1081,Badajoz,16-64 años,TOTAL,Ambos sexos,2020,438.376,06
1082,Badajoz,16-64 años,TOTAL,Ambos sexos,2019,439.464,06
1083,Badajoz,16-64 años,TOTAL,Hombres,2021,220.992,06
1084,Badajoz,16-64 años,TOTAL,Hombres,2020,221.942,06
1085,Badajoz,16-64 años,TOTAL,Hombres,2019,222.754,06
1086,Badajoz,16-64 años,TOTAL,Mujeres,2021,215.934,06
1087,Badajoz,16-64 años,TOTAL,Mujeres,2020,216.434,06
1088,Badajoz,16-64 años,TOTAL,Mujeres,2019,216.710,06
1089,Badajoz,16-64 años,Españoles,Ambos sexos,2021,420.064,06
1090,Badajoz,16-64 años,Españoles,Ambos sexos,2020,421.686,06
1091,Badajoz,16-64 años,Españoles,Ambos sexos,2019,424.035,06
1092,Badajoz,16-64 años,Españoles,Hombres,2021,213.216,06
1093,Badajoz,16-64 años,Españoles,Hombres,2020,214.177,06
1094,Badajoz,16-64 años,Españoles,Hombres,2019,215.536,06
1095,Badajoz,16-64 años,Españoles,Mujeres,2021,206.848,06
1096,Badajoz,16-64 años,Españoles,Mujeres,2020,207.509,06
1097,Badajoz,16-64 años,Españoles,Mujeres,2019,208.499,06
1098,Badajoz,16-64 años,Extranjeros,Ambos sexos,2021,16.862,06
1099,Badajoz,16-64 años,Extranjeros,Ambos sexos,2020,16.690,06
1100,Badajoz,16-64 años,Extranjeros,Ambos sexos,2019,15.429,06
1101,Badajoz,16-64 años,Extranjeros,Hombres,2021,7.776,06
1102,Badajoz,16-64 años,Extranjeros,Hombres,2020,7.765,06
1103,Badajoz,16-64 años,Extranjeros,Hombres,2019,7.218,06
1104,Badajoz,16-64 años,Extranjeros,Mujeres,2021,9.086,06
1105,Badajoz,16-64 años,Extranjeros,Mujeres,2020,8.925,06
1106,Badajoz,16-64 años,Extranjeros,Mujeres,2019,8.211,06
1107,Badajoz,16-64 años,Extranjeros,Ambos sexos,2021,"3,86",06
1108,Badajoz,16-64 años,Extranjeros,Ambos sexos,2020,"3,81",06
1109,Badajoz,16-64 años,Extranjeros,Ambos sexos,2019,"3,51",06
1110,Badajoz,16-64 años,Extranjeros,Hombres,2021,"3,52",06
1111,Badajoz,16-64 años,Extranjeros,Hombres,2020,"3,50",06
1112,Badajoz,16-64 años,Extranjeros,Hombres,2019,"3,24",06
1113,Badajoz,16-64 años,Extranjeros,Mujeres,2021,"4,21",06
1114,Badajoz,16-64 años,Extranjeros,Mujeres,2020,"4,12",06
1115,Badajoz,16-64 años,Extranjeros,Mujeres,2019,"3,79",06
1116,Badajoz,65 y más,TOTAL,Ambos sexos,2021,132.971,06
1117,Badajoz,65 y más,TOTAL,Ambos sexos,2020,131.992,06
1118,Badajoz,65 y más,TOTAL,Ambos sexos,2019,130.766,06
1119,Badajoz,65 y más,TOTAL,Hombres,2021,58.610,06
1120,Badajoz,65 y más,TOTAL,Hombres,2020,58.002,06
1121,Badajoz,65 y más,TOTAL,Hombres,2019,57.310,06
1122,Badajoz,65 y más,TOTAL,Mujeres,2021,74.361,06
1123,Badajoz,65 y más,TOTAL,Mujeres,2020,73.990,06
1124,Badajoz,65 y más,TOTAL,Mujeres,2019,73.456,06
1125,Badajoz,65 y más,Españoles,Ambos sexos,2021,132.019,06
1126,Badajoz,65 y más,Españoles,Ambos sexos,2020,131.093,06
1127,Badajoz,65 y más,Españoles,Ambos sexos,2019,129.964,06
1128,Badajoz,65 y más,Españoles,Hombres,2021,58.162,06
1129,Badajoz,65 y más,Españoles,Hombres,2020,57.581,06
1130,Badajoz,65 y más,Españoles,Hombres,2019,56.934,06
1131,Badajoz,65 y más,Españoles,Mujeres,2021,73.857,06
1132,Badajoz,65 y más,Españoles,Mujeres,2020,73.512,06
1133,Badajoz,65 y más,Españoles,Mujeres,2019,73.030,06
1134,Badajoz,65 y más,Extranjeros,Ambos sexos,2021,952,06
1135,Badajoz,65 y más,Extranjeros,Ambos sexos,2020,899,06
1136,Badajoz,65 y más,Extranjeros,Ambos sexos,2019,802,06
1137,Badajoz,65 y más,Extranjeros,Hombres,2021,448,06
1138,Badajoz,65 y más,Extranjeros,Hombres,2020,421,06
1139,Badajoz,65 y más,Extranjeros,Hombres,2019,376,06
1140,Badajoz,65 y más,Extranjeros,Mujeres,2021,504,06
1141,Badajoz,65 y más,Extranjeros,Mujeres,2020,478,06
1142,Badajoz,65 y más,Extranjeros,Mujeres,2019,426,06
1143,Badajoz,65 y más,Extranjeros,Ambos sexos,2021,"0,72",06
